fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,año,mes,dia_mes,dia_semana,nombre_dia_semana,es_fin_de_semana,es_festivo,nombre_festivo,es_black_friday,es_cyber_monday,semana_año,trimestre,inicio_mes,fin_mes,es_primer_dia_mes,es_ultimo_dia_mes,es_dia_laborable,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_mm7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2025-11-23,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,2025,11,23,6,Sunday,True,False,,False,False,47,4,False,False,False,False,False,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,0.0,121.97333333333334,1.1067993003935286,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-24,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,2025,11,24,0,Monday,False,False,,False,False,48,4,False,True,False,False,True,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,0.0,113.18333333333334,1.192755117066706,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-25,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,2025,11,25,1,Tuesday,False,False,,False,False,48,4,False,True,False,False,True,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,0.0,123.52666666666669,1.0928814291111228,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,2025,11,26,2,Wednesday,False,False,,False,False,48,4,False,True,False,False,True,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,0.0,119.34333333333332,1.1311901237326483,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,2025,11,27,3,Thursday,False,False,,False,False,48,4,False,True,False,False,True,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,0.0,119.60666666666667,1.1286996265537037,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,114.75,,2025,11,28,4,Friday,False,False,,True,False,48,4,False,True,False,False,True,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,-15.0,115.29,0.9953161592505855,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,2025,11,29,5,Saturday,True,False,,False,False,48,4,False,True,False,False,False,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,0.0,120.77,1.1178272749855096,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,2025,11,30,6,Sunday,True,False,,False,False,48,4,False,True,False,True,False,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,0.0,119.94666666666667,1.1255002223210315,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-01,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,86.39,,2025,11,1,5,Saturday,True,False,,False,False,44,4,True,False,True,False,False,2.0,4.0,8.0,6.0,3.0,5.0,5.0,,1.6352941176470595,82.69,1.0447454347563188,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-02,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.16,,2025,11,2,6,Sunday,True,True,Día de los Difuntos,False,False,44,4,True,False,False,False,False,2.0,2.0,4.0,8.0,6.0,3.0,5.0,,0.18823529411764306,80.52999999999999,1.0574941015770523,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-03,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,86.43,,2025,11,3,0,Monday,False,True,Independencia de Cuenca,False,False,45,4,True,False,False,False,False,2.0,2.0,2.0,4.0,8.0,6.0,3.0,,1.6823529411764786,80.29666666666667,1.0763834115156297,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-04,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,86.12,,2025,11,4,1,Tuesday,False,False,,False,False,45,4,True,False,False,False,True,2.0,2.0,2.0,2.0,4.0,8.0,6.0,,1.317647058823535,79.06666666666666,1.0892074198988198,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.15,,2025,11,5,2,Wednesday,False,False,,False,False,45,4,True,False,False,False,True,2.0,2.0,2.0,2.0,2.0,4.0,8.0,,0.1764705882353008,81.75,1.0415902140672784,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.32,,2025,11,6,3,Thursday,False,False,,False,False,45,4,True,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,-1.9764705882353022,84.75666666666667,0.9830495142958271,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.78,,2025,11,7,4,Friday,False,False,,False,False,45,4,True,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.9176470588235307,81.14333333333333,1.057141683440825,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-08,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,84.43,,2025,11,8,5,Saturday,True,False,,False,False,45,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-0.6705882352941096,83.21,1.0146616993149864,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-09,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,84.41,,2025,11,9,6,Sunday,True,False,,False,False,45,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-0.6941176470588275,84.73666666666666,0.9961449195546989,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-10,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.71,,2025,11,10,0,Monday,False,False,,False,False,46,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.5176470588235367,85.60666666666667,0.977844404641383,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-11,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.21,,2025,11,11,1,Tuesday,False,False,,False,False,46,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.2470588235294044,80.90666666666667,1.0531888595912986,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-12,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.39,,2025,11,12,2,Wednesday,False,False,,False,False,46,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.8941176470588228,83.39666666666666,0.9999200607538271,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-13,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.03,,2025,11,13,3,Thursday,False,False,,False,False,46,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.03529411764706016,83.92666666666666,1.013146397648741,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-14,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,84.08,,2025,11,14,4,Friday,False,False,,False,False,46,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.0823529411764727,80.90666666666668,1.0392221489782463,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-15,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.85,,2025,11,15,5,Saturday,True,False,,False,False,46,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.352941176470595,83.45666666666666,1.0047130247234093,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-16,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,86.33,,2025,11,16,6,Sunday,True,False,,False,False,46,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.5647058823529392,84.56333333333333,1.0208916394024203,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,86.35,,2025,11,17,0,Monday,False,False,,False,False,47,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.5882352941176403,80.56,1.0718718967229393,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-18,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,86.08,,2025,11,18,1,Tuesday,False,False,,False,False,47,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.2705882352941158,78.05999999999999,1.102741480912119,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,84.06,,2025,11,19,2,Wednesday,False,False,,False,False,47,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.1058823529411737,80.90999999999998,1.0389321468298112,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-20,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.06,,2025,11,20,3,Thursday,False,False,,False,False,47,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.07058823529412032,83.59333333333332,1.0175452587925673,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-21,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,86.6,,2025,11,21,4,Friday,False,False,,False,False,47,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.882352941176464,79.48333333333333,1.0895365904801844,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-22,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.48,,2025,11,22,5,Saturday,True,False,,False,False,47,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.7882352941176423,86.22333333333331,0.9681833996984578,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-23,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,84.11,,2025,11,23,6,Sunday,True,False,,False,False,47,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.0470588235294125,82.44333333333333,1.0202159058747422,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-24,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,84.11,,2025,11,24,0,Monday,False,False,,False,False,48,4,False,True,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.0470588235294125,84.23,0.9985753294550634,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-25,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.45,,2025,11,25,1,Tuesday,False,False,,False,False,48,4,False,True,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.5294117647058857,84.17666666666666,1.0151269156139866,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-26,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.44,,2025,11,26,2,Wednesday,False,False,,False,False,48,4,False,True,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.8352941176470614,83.99333333333334,0.9934121755694896,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
